,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
59045,59046,96.0,19,3169,39343
76885,76886,37.0,24,8459,50651
36676,36677,147.0,10,13903,2529
52159,52160,2.0,17,12656,49752
21833,21834,26.0,4,9836,57126
7100,7101,100.0,12,3126,56505
37617,37618,3.0,10,4970,79696
18900,18901,19.0,4,1767,83052
34855,34856,8.0,8,7785,17781
55983,55984,35.0,35,1459,18668
39681,39682,1.0,10,13875,75222
104637,104638,80.0,33,7899,96231
38467,38468,71.0,10,8672,93785
59963,59964,28.0,19,7268,89553
12416,12417,2.0,13,15560,24545
80447,80448,20.0,25,9382,21179
33452,33453,19.0,8,3607,89763
12811,12812,40.0,3,375,98925
86514,86515,28.0,27,5142,51553
56257,56258,1.0,35,2773,38647
65281,65282,6.0,21,4637,95487
12161,12162,23.0,13,13285,67051
86450,86451,1.0,27,4759,18657
30049,30050,4.0,7,7235,45435
82560,82561,26.0,26,3635,48489
91169,91170,66.0,28,12932,44039
62122,62123,56.0,20,3734,6928
19889,19890,43.0,4,5387,96897
22124,22125,50.0,4,13603,83585
64259,64260,41.0,21,815,41745
72253,72254,11.0,23,1283,7089
36080,36081,72.0,8,12990,48077
28512,28513,11.0,7,613,16248
19946,19947,4.0,4,5694,12526
103388,103389,80.0,33,2316,46225
70948,70949,29.0,22,8414,93964
31658,31659,4.0,7,15047,84711
6324,6325,19.0,12,360,75083
50656,50657,68.0,17,4798,74832
101187,101188,28.0,32,7310,73415
22786,22787,28.0,0,3611,189
53492,53493,47.0,18,3106,52543
63457,63458,32.0,20,8994,56777
14210,14211,1.0,3,7403,27464
95999,96000,156.0,30,10804,96848
96046,96047,160.0,30,10855,22501
65896,65897,41.0,21,8191,36877
13606,13607,29.0,3,4594,66138
49368,49369,83.0,17,578,102003
40848,40849,40.0,14,1900,47222
77941,77942,1.0,24,13452,59463
61235,61236,143.0,19,13306,88694
17423,17424,22.0,5,7783,76848
28278,28279,1.0,6,15338,7045
92857,92858,29.0,29,7247,72179
75348,75349,6.0,23,13742,13680
52384,52385,2.0,17,14877,58262
84728,84729,1.0,26,12120,17741
71585,71586,71.0,22,13022,46345
47481,47482,19.0,15,6141,28947
61843,61844,37.0,20,1513,14150
99736,99737,5.0,32,1871,9093
104894,104895,7.0,33,9068,99185
48580,48581,135.0,15,10591,44427
4143,4144,2.0,11,5136,56490
84583,84584,131.0,26,11288,17140
14044,14045,4.0,3,5942,27234
101354,101355,50.0,32,7493,91685
51799,51800,13.0,17,11987,76692
92203,92204,70.0,29,3035,81677
54031,54032,6.0,18,9918,99107
82970,82971,15.0,26,6305,47422
56478,56479,19.0,35,4020,70160
77928,77929,80.0,24,15813,40383
79387,79388,55.0,25,3253,16377
30698,30699,12.0,7,8593,35832
104407,104408,1.0,33,7292,37247
25175,25176,24.0,6,2757,71716
25581,25582,67.0,6,3127,9767
78283,78284,1.0,24,14833,27774
8782,8783,5.0,12,12176,47379
383,384,6.0,9,1833,8606
87655,87656,68.0,27,8375,60095
99467,99468,67.0,32,885,92142
107509,107510,21.0,34,10918,74022
49241,49242,54.0,17,441,28298
60552,60553,24.0,19,10867,49985
81183,81184,1.0,25,15361,7336
12996,12997,4.0,3,1479,658
7807,7808,66.0,12,6212,37019
48947,48948,13.0,15,15183,64056
87389,87390,8.0,27,8103,2821
93720,93721,60.0,29,13136,45019
10753,10754,14.0,13,5208,30634
74197,74198,9.0,23,7848,18802
4496,4497,10.0,11,6306,13886
8520,8521,27.0,12,10196,90485
96078,96079,7.0,30,12996,50350
45674,45675,52.0,16,10402,45567
37437,37438,26.0,10,3667,77316
55258,55259,214.0,18,13955,44542
56159,56160,1.0,35,2455,80377
53674,53675,27.0,18,6316,41014
80092,80093,13.0,25,7776,54718
8668,8669,1.0,12,10336,82694
75137,75138,41.0,23,10338,88179
82374,82375,68.0,26,1986,74347
21109,21110,9.0,4,9951,90364
2479,2480,11.0,9,10403,12828
27320,27321,42.0,6,12152,101096
57125,57126,24.0,35,8160,81414
97140,97141,26.0,31,3075,69684
49086,49087,18.0,17,776,59315
35875,35876,36.0,8,12580,10816
40125,40126,6.0,14,424,68557
109960,109961,28.0,2,11006,56511
7804,7805,66.0,12,6209,36126
10926,10927,10.0,13,6208,18331
31110,31111,80.0,7,10064,5385
1102,1103,42.0,9,4653,1064
88190,88191,11.0,27,13461,68960
54532,54533,93.0,18,10584,62194
27178,27179,19.0,6,10769,79475
99671,99672,1.0,32,1645,21233
22031,22032,18.0,4,14175,52727
90130,90131,41.0,28,6785,78921
69357,69358,26.0,22,780,95159
68567,68568,8.0,1,9045,26299
75234,75235,40.0,23,13451,42388
49599,49600,7.0,17,1612,80166
65854,65855,19.0,21,8147,93405
5443,5444,3.0,11,12398,66846
14294,14295,6.0,3,8317,94976
110795,110796,8.0,2,13407,66194
17975,17976,15.0,5,10887,95302
35814,35815,29.0,8,12514,78803
106526,106527,1.0,34,5463,50626
76591,76592,1.0,24,4615,56007
5342,5343,8.0,11,11213,28277
101515,101516,13.0,32,10040,1980
107341,107342,62.0,34,9894,55955
3521,3522,26.0,11,882,69295
98799,98800,10.0,31,13975,9997
77285,77286,5.0,24,11358,87016
52146,52147,93.0,17,12401,26292
86581,86582,65.0,27,4683,15942
22235,22236,80.0,4,13718,13915
36970,36971,17.0,10,916,48614
58128,58129,5.0,35,15105,22527
84347,84348,47.0,26,11027,72577
42034,42035,50.0,14,6830,42164
61547,61548,31.0,20,412,63060
97367,97368,36.0,31,4342,65219
5038,5039,9.0,11,9372,46407
89167,89168,1.0,28,972,75517
97886,97887,57.0,31,6148,16695
35974,35975,29.0,8,13454,90729
80099,80100,13.0,25,7784,47883
10250,10251,16.0,13,3035,51650
24189,24190,52.0,0,12989,51424
106759,106760,28.0,34,5960,18197
89384,89385,55.0,28,991,8350
104810,104811,134.0,33,8074,35234
78663,78664,6.0,25,1261,54688
91519,91520,6.0,29,1150,15114
45999,46000,9.0,16,14966,29325
29521,29522,22.0,7,3656,67581
78045,78046,36.0,24,12913,84341
82715,82716,30.0,26,3644,7701
54866,54867,42.0,18,14475,82204
5242,5243,3.0,11,10287,26782
33759,33760,59.0,8,3784,93149
77959,77960,9.0,24,13041,14857
43543,43544,15.0,16,757,70978
47827,47828,8.0,15,7113,93840
101782,101783,43.0,32,10967,75225
39238,39239,7.0,10,12606,92298
52803,52804,1.0,18,803,70050
46496,46497,38.0,15,924,63815
94439,94440,3.0,30,3122,86909
23158,23159,22.0,0,6315,97637
32892,32893,76.0,8,1035,37051
101827,101828,13.0,32,12042,2703
60518,60519,6.0,19,10514,89890
75259,75260,57.0,23,13478,73759
111035,111036,2.0,2,14097,95250
108904,108905,18.0,2,4610,10545
33197,33198,13.0,8,2454,46460
74526,74527,37.0,23,8948,35758
50322,50323,49.0,17,3667,24356
98644,98645,11.0,31,13450,57180
57758,57759,20.0,35,10363,59123
5313,5314,1.0,11,11801,65506
88084,88085,40.0,27,11868,69038
65090,65091,37.0,21,3669,102827
12471,12472,30.0,13,15594,70606
96227,96228,54.0,30,12975,83384
55099,55100,153.0,18,13783,21182
65109,65110,41.0,21,3686,100029
12395,12396,12.0,13,15082,46524
9813,9814,1.0,13,861,15692
15301,15302,4.0,3,13576,40461
71751,71752,11.0,22,13720,91018
63567,63568,62.0,20,9115,74458
19091,19092,3.0,4,2464,26278
62871,62872,13.0,20,6790,45695
39117,39118,27.0,10,11358,61755
5312,5313,1.0,11,11690,88428
77923,77924,80.0,24,15808,61743
97478,97479,67.0,31,4455,51186
20534,20535,11.0,4,8803,63636
100168,100169,70.0,32,3048,69783
87369,87370,4.0,27,7881,85831
9103,9104,6.0,12,9461,73138
106405,106406,94.0,34,4745,26493
24661,24662,50.0,6,407,20755
29265,29266,42.0,7,2621,66184
44583,44584,26.0,16,6014,72339
15497,15498,27.0,3,14564,82664
86162,86163,3.0,27,3853,11950
7021,7022,55.0,12,3044,31926
10569,10570,6.0,13,4381,60543
22723,22724,2.0,0,3631,70652
54038,54039,8.0,18,9996,51626
49195,49196,42.0,17,395,47193
66198,66199,23.0,21,10280,82411
32005,32006,40.0,7,15186,86286
75007,75008,95.0,23,10013,101824
29056,29057,13.0,7,2511,12587
76917,76918,37.0,24,8240,19290
32344,32345,124.0,7,15557,39952
110861,110862,29.0,2,12931,63506
9187,9188,7.0,12,13263,77777
7362,7363,8.0,12,4893,44710
13357,13358,39.0,3,3640,72915
30515,30516,23.0,7,8437,34526
30360,30361,25.0,7,7885,11888
36985,36986,18.0,10,933,74352
57894,57895,60.0,35,10510,21036
542,543,26.0,9,1583,16752
104886,104887,5.0,33,8979,102908
4906,4907,18.0,11,7799,19516
49723,49724,48.0,17,1885,38257
13506,13507,8.0,3,3754,11898
72206,72207,1.0,23,972,88143
101681,101682,14.0,32,11346,7946
22209,22210,73.0,4,13692,14788
72007,72008,2.0,23,768,38444
19758,19759,52.0,4,5216,4841
50092,50093,13.0,17,3378,75726
15329,15330,10.0,3,13864,99325
88987,88988,20.0,28,815,6995
81495,81496,32.0,26,379,73337
39263,39264,9.0,10,12633,97345
30593,30594,47.0,7,8265,35961
81350,81351,1.0,26,803,54700
66190,66191,19.0,21,10196,49084
108582,108583,29.0,2,3615,14388
5881,5882,68.0,11,14617,72210
38570,38571,8.0,10,9223,26934
51106,51107,34.0,17,7862,93788
15709,15710,109.0,3,14790,10801
106732,106733,18.0,34,6351,25211
16608,16609,30.0,5,5164,65352
101351,101352,48.0,32,7489,99737
38585,38586,17.0,10,9362,35047
5420,5421,2.0,11,12456,73504
28633,28634,31.0,7,378,38373
62261,62262,11.0,20,5314,92435
45259,45260,8.0,16,10196,34457
59620,59621,3.0,19,6119,71902
91370,91371,86.0,28,13626,54396
5384,5385,6.0,11,12065,69565
35596,35597,58.0,8,11947,69777
70902,70903,9.0,22,8250,19917
97360,97361,33.0,31,4334,68738
106702,106703,13.0,34,6318,56284
106067,106068,66.0,34,3048,16868
92227,92228,74.0,29,3061,84140
7252,7253,5.0,12,4481,26780
6163,6164,11.0,11,15684,62117
54360,54361,39.0,18,10399,27115
82797,82798,14.0,26,4392,86845
71707,71708,109.0,22,13155,34973
87325,87326,32.0,27,7353,24921
93548,93549,17.0,29,12951,37030
11348,11349,36.0,13,7329,50972
32998,32999,8.0,8,1863,71935
21872,21873,4.0,4,12930,75816
66834,66835,19.0,21,15679,77992
47918,47919,39.0,15,6792,7340
37233,37234,17.0,10,3400,65606
62146,62147,1.0,20,4369,54767
81865,81866,25.0,26,1840,15674
72823,72824,15.0,23,3511,53335
83973,83974,22.0,26,10251,66262
71284,71285,115.0,22,9200,70762
21851,21852,28.0,4,9750,6991
33352,33353,61.0,8,2325,2506
109930,109931,23.0,2,10973,50097
31105,31106,79.0,7,10058,71746
62866,62867,13.0,20,6785,58881
84189,84190,12.0,26,11324,25698
109242,109243,13.0,2,6776,83003
70791,70792,67.0,22,7361,78399
23216,23217,56.0,0,5958,2546
70078,70079,9.0,22,3720,80424
58628,58629,75.0,19,929,25586
1315,1316,125.0,9,4884,49207
6889,6890,20.0,12,2201,62754
44898,44899,8.0,16,8003,72248
97537,97538,8.0,31,4793,43819
53119,53120,8.0,18,917,20443
98959,98960,40.0,31,13652,43234
1620,1621,21.0,9,6321,19601
6167,6168,11.0,11,15689,42424
107258,107259,21.0,34,10290,29383
82796,82797,14.0,26,4381,24920
32410,32411,137.0,7,15630,66503
83190,83191,24.0,26,7253,426
12413,12414,1.0,13,15227,13203
68352,68353,72.0,1,6994,43054
50736,50737,83.0,17,4885,58046
84443,84444,87.0,26,11132,48405
96539,96540,8.0,31,789,86680
14184,14185,42.0,3,6774,53112
31530,31531,6.0,7,14658,66166
15414,15415,15.0,3,14860,79226
11505,11506,4.0,13,9385,6281
155,156,10.0,9,1217,96160
31380,31381,4.0,7,11468,28663
5514,5515,6.0,11,12622,17764
8532,8533,35.0,12,10285,90498
110245,110246,119.0,2,11308,82937
76806,76807,8.0,24,5295,25286
72291,72292,27.0,23,1437,87576
52189,52190,15.0,17,12619,42408
103665,103666,21.0,33,4597,1818
7033,7034,63.0,12,3058,88019
16253,16254,26.0,5,1832,71883
83252,83253,42.0,26,6777,27082
84253,84254,16.0,26,10927,50686
81295,81296,3.0,25,15721,9536
102544,102545,27.0,32,14858,50331
82892,82893,31.0,26,5141,4881
50643,50644,67.0,17,4784,35497
13870,13871,2.0,3,4870,102343
95860,95861,110.0,30,10655,87692
55684,55685,390.0,18,14410,25949
37790,37791,1.0,10,5986,50637
1724,1725,42.0,9,6013,82165
97336,97337,28.0,31,4309,22578
19477,19478,75.0,4,3781,95378
57311,57312,2.0,35,8555,43918
94242,94243,22.0,30,869,45830
6217,6218,3.0,12,513,39614
23162,23163,25.0,0,6320,90827
100558,100559,44.0,32,4300,39999
99090,99091,30.0,31,14528,5767
103775,103776,70.0,33,4323,100606
50691,50692,75.0,17,4835,85041
4903,4904,18.0,11,7796,40043
68384,68385,83.0,1,7029,89117
13919,13920,21.0,3,5104,65535
95143,95144,6.0,30,8391,39159
40057,40058,83.0,10,13847,54657
46888,46889,5.0,15,3256,23285
14328,14329,20.0,3,8408,65630
78140,78141,62.0,24,13015,89264
22506,22507,5.0,0,800,6732
52828,52829,4.0,18,580,33241
108187,108188,49.0,2,1004,85933
76470,76471,45.0,24,3061,77016
51252,51253,21.0,17,8582,6219
109424,109425,7.0,2,7426,45485
34657,34658,87.0,8,6942,85429
38887,38888,11.0,10,10085,76608
2730,2731,10.0,9,13478,74496
15184,15185,22.0,3,12105,100405
40145,40146,6.0,14,646,24737
110393,110394,148.0,2,11467,89839
101593,101594,44.0,32,10333,91381
87198,87199,10.0,27,7548,43893
53413,53414,16.0,18,3628,29404
60533,60534,16.0,19,10670,94202
26353,26354,59.0,6,6000,3404
28526,28527,11.0,7,769,20164
74905,74906,63.0,23,9903,28308
97789,97790,42.0,31,6048,43025
95486,95487,7.0,30,10470,31280
103384,103385,78.0,33,2312,49296
92845,92846,22.0,29,7168,85240
60448,60449,58.0,19,9935,91829
57980,57981,26.0,35,13418,78340
16562,16563,14.0,5,4982,51163
105734,105735,24.0,34,1106,52346
27545,27546,29.0,6,12447,62308
18327,18328,10.0,5,14813,18149
39292,39293,17.0,10,12663,59864
81345,81346,1.0,26,546,4618
31082,31083,74.0,7,10033,31811
32611,32612,57.0,8,403,71439
63357,63358,8.0,20,9334,80241
38485,38486,1.0,10,8943,23584
100555,100556,42.0,32,4298,14623
89874,89875,135.0,28,3369,7117
58706,58707,7.0,19,1828,43732
54547,54548,93.0,18,10600,43923
9533,9534,2.0,13,814,79698
14010,14011,32.0,3,5352,47047
44488,44489,10.0,16,6333,68772
50263,50264,32.0,17,4217,102181
19158,19159,24.0,4,2498,13619
42686,42687,14.0,14,10326,6699
45319,45320,19.0,16,10335,63275
31919,31920,19.0,7,15677,74574
14855,14856,32.0,3,10901,97421
54560,54561,93.0,18,10615,61374
21712,21713,46.0,4,9624,46213
11220,11221,2.0,13,7803,16693
57659,57660,5.0,35,10492,39529
96236,96237,54.0,30,12984,10289
69861,69862,75.0,22,3096,70045
39011,39012,17.0,10,10896,24160
85115,85116,61.0,26,14714,39207
94733,94734,82.0,30,3812,92426
36496,36497,88.0,8,13722,33761
109766,109767,35.0,2,10361,99629
106432,106433,96.0,34,4775,69580
53372,53373,7.0,18,3444,50351
20244,20245,38.0,4,7275,23189
5583,5584,3.0,11,13452,31755
107543,107544,34.0,34,10954,23964
82469,82470,1.0,26,3588,59058
107076,107077,22.0,34,7249,77794
68636,68637,23.0,1,9402,46474
76335,76336,23.0,24,4699,3524
80396,80397,4.0,25,9012,67557
45414,45415,40.0,16,9949,47558
16837,16838,26.0,5,5564,64956
10312,10313,23.0,13,3103,51010
73653,73654,6.0,23,7370,54213
20824,20825,4.0,4,6746,28562
38084,38085,3.0,10,8427,54866
73637,73638,1.0,23,7292,14307
74866,74867,41.0,23,9864,35549
54906,54907,45.0,18,13581,8976
110786,110787,8.0,2,13318,73409
47268,47269,10.0,15,3942,57693
31440,31441,13.0,7,11524,101445
29112,29113,6.0,7,2697,41337
106543,106544,1.0,34,5705,1620
66806,66807,16.0,21,15605,2614
60022,60023,54.0,19,6798,101051
23538,23539,13.0,0,9367,2546
88049,88050,22.0,27,12154,54927
32448,32449,11.0,8,369,67950
108644,108645,36.0,2,3075,58040
47518,47519,30.0,15,6313,38224
84833,84834,10.0,26,14702,7650
15177,15178,22.0,3,12097,32609
67010,67011,3.0,1,347,26663
66235,66236,39.0,21,10320,96710
2101,2102,30.0,9,6942,51115
48673,48674,28.0,15,13449,19398
21042,21043,62.0,4,6650,52949
83116,83117,82.0,26,6039,82861
14592,14593,7.0,3,9045,96083
66798,66799,14.0,21,15527,38097
23935,23936,56.0,0,10938,74974
85389,85390,51.0,27,805,6129
52003,52004,52.0,17,12250,84965
88327,88328,15.0,27,14873,45635
22253,22254,84.0,4,13737,50935
42098,42099,62.0,14,6900,21675
73800,73801,63.0,23,7361,86750
44291,44292,98.0,16,3481,40288
19856,19857,24.0,4,5508,21923
35914,35915,6.0,8,12952,48143
75858,75859,8.0,24,735,37799
105875,105876,5.0,34,1568,34280
38817,38818,75.0,10,9141,27725
44072,44073,62.0,16,3242,78536
102279,102280,25.0,32,13731,35585
4099,4100,21.0,11,4609,88495
65743,65744,63.0,21,7349,96134
11819,11820,3.0,13,11920,61205
101091,101092,3.0,32,7448,64776
82782,82783,5.0,26,4615,48513
14486,14487,29.0,3,8620,94290
18096,18097,3.0,5,13240,1890
108072,108073,31.0,2,879,11885
108989,108990,39.0,2,4313,62786
20241,20242,36.0,4,7273,76114
40528,40529,19.0,14,911,46281
84724,84725,1.0,26,11953,63951
23048,23049,66.0,0,3766,54422
93283,93284,33.0,29,9031,9045
82546,82547,20.0,26,3621,84223
100675,100676,93.0,32,4427,11969
4476,4477,3.0,11,6241,41710
47892,47893,30.0,15,6763,88442
22906,22907,22.0,0,4224,2546
50214,50215,12.0,17,3709,96723
110128,110129,92.0,2,11185,11077
44975,44976,20.0,16,7830,36910
27652,27653,60.0,6,12247,78580
27910,27911,24.0,6,14242,66648
17768,17769,38.0,5,9415,94393
102334,102335,64.0,32,14320,89032
36912,36913,8.0,10,1447,74739
102776,102777,2.0,32,15904,92505
105320,105321,72.0,33,13017,65401
77051,77052,5.0,24,7281,63334
82393,82394,74.0,26,2008,46749
110541,110542,179.0,2,11625,26111
53549,53550,85.0,18,3164,64104
13186,13187,52.0,3,1566,49892
108652,108653,38.0,2,3084,11588
54051,54052,9.0,18,10140,44953
107163,107164,30.0,34,9323,61620
108532,108533,13.0,2,3211,58477
103705,103706,38.0,33,4636,101754
28408,28409,28.0,6,15719,48000
4581,4582,30.0,11,5973,85029
81754,81755,85.0,26,1012,16872
98471,98472,1.0,31,11036,16345
72946,72947,57.0,23,3107,13901
9086,9087,4.0,12,9443,34884
22214,22215,75.0,4,13696,36173
9228,9229,21.0,12,13464,78541
55301,55302,222.0,18,14001,79199
71483,71484,29.0,22,12912,64118
49302,49303,65.0,17,507,26142
85366,85367,44.0,27,785,81324
9104,9105,6.0,12,9463,46954
49386,49387,1.0,17,873,84508
1929,1930,5.0,9,7290,50815
81554,81555,6.0,26,1183,77338
33433,33434,15.0,8,3466,28863
20712,20713,7.0,4,6418,43305
28045,28046,13.0,6,14881,7905
41969,41970,34.0,14,6762,74730
105574,105575,5.0,34,458,32407
94609,94610,59.0,30,3681,13009
13388,13389,47.0,3,3064,64100
104947,104948,2.0,33,10184,79380
64652,64653,37.0,21,2205,97069
5253,5254,2.0,11,10880,77036
17394,17395,16.0,5,7548,99845
63903,63904,23.0,20,13455,21805
55067,55068,135.0,18,13747,62160
19479,19480,76.0,4,3783,95572
30356,30357,24.0,7,7880,39321
96856,96857,75.0,31,619,100631
99453,99454,59.0,32,869,36118
28385,28386,21.0,6,15898,61566
59803,59804,60.0,19,6046,32911
106689,106690,10.0,34,6304,68313
104053,104054,58.0,33,5189,97210
107432,107433,1.0,34,11136,95600
28610,28611,27.0,7,356,79823
109964,109965,29.0,2,11010,64187
103827,103828,7.0,33,4804,28223
85064,85065,51.0,26,14661,51171
90929,90930,31.0,28,11835,95651
56869,56870,16.0,35,6324,56553
17675,17676,4.0,5,9374,94124
63019,63020,37.0,20,6951,28428
62062,62063,36.0,20,3671,91781
26745,26746,30.0,6,6776,36305
102946,102947,7.0,33,669,30348
55353,55354,247.0,18,14055,102910
57626,57627,39.0,35,10326,72181
31716,31717,17.0,7,15110,48914
35054,35055,46.0,8,7880,85434
14418,14419,9.0,3,8548,95462
57210,57211,44.0,35,7872,16236
88689,88690,25.0,28,124,78162
2770,2771,18.0,9,12942,92679
40628,40629,44.0,14,1022,43105
38021,38022,2.0,10,7936,77085
28143,28144,24.0,6,14603,43965
108640,108641,36.0,2,3071,55455
58305,58306,9.0,35,16051,36955
67575,67576,26.0,1,3150,54588
95936,95937,143.0,30,10735,11739
68485,68486,104.0,1,7131,68561
109838,109839,9.0,2,11502,6849
16603,16604,30.0,5,5159,6890
100683,100684,97.0,32,4435,74014
23804,23805,27.0,0,10340,29410
30022,30023,4.0,7,6946,84548
2851,2852,16.0,9,14131,29303
110436,110437,156.0,2,11516,76176
74231,74232,24.0,23,8143,24350
81127,81128,47.0,25,14565,27333
40979,40980,29.0,14,3040,89111
4853,4854,8.0,11,7481,89980
2282,2283,14.0,9,9366,68538
47322,47323,21.0,15,4246,90222
86052,86053,51.0,27,2285,47625
97996,97997,6.0,31,9407,23327
10052,10053,14.0,13,2226,88425
5589,5590,5.0,11,12941,64705
73546,73547,98.0,23,4576,37944
38194,38195,13.0,10,8572,15790
95155,95156,9.0,30,8404,2636
52415,52416,6.0,17,14813,85981
72297,72298,27.0,23,1443,65086
56466,56467,14.0,35,3887,64796
63727,63728,117.0,20,9292,32904
34541,34542,55.0,8,6819,77243
98206,98207,31.0,31,10308,1051
18233,18234,19.0,5,14242,90323
108013,108014,16.0,2,1372,35118
78259,78260,92.0,24,13138,71685
55928,55929,14.0,35,1824,65272
47475,47476,17.0,15,6075,18944
48444,48445,83.0,15,10451,5097
44194,44195,84.0,16,3373,50832
15322,15323,8.0,3,13787,96412
105325,105326,74.0,33,13024,94970
13778,13779,80.0,3,4393,102569
86424,86425,11.0,27,4622,43945
16889,16890,35.0,5,5619,26342
5774,5775,25.0,11,14892,17081
106551,106552,5.0,34,5589,52048
5512,5513,6.0,11,12620,53719
94170,94171,10.0,30,1139,43314
68879,68880,8.0,1,13285,67143
31288,31289,125.0,7,10253,71986
53173,53174,38.0,18,1422,75327
2370,2371,32.0,9,8989,67754
77277,77278,5.0,24,11269,66006
47300,47301,16.0,15,4222,36884
43871,43872,13.0,16,3629,68875
45871,45872,5.0,16,14511,3784
80122,80123,15.0,25,7807,77270
13221,13222,57.0,3,1606,24038
84864,84865,19.0,26,14851,27019
57732,57733,15.0,35,10910,56430
66951,66952,60.0,21,15222,26984
70082,70083,10.0,22,3765,19119
95098,95099,54.0,30,7864,89203
72453,72454,36.0,23,1480,62667
43115,43116,13.0,14,14838,36061
62270,62271,14.0,20,5323,30963
106904,106905,69.0,34,6116,1080
84752,84753,3.0,26,13452,38860
100778,100779,53.0,32,6334,79378
17500,17501,20.0,5,8141,94762
41664,41665,1.0,14,6319,22795
47249,47250,7.0,15,3731,5928
46391,46392,28.0,15,1339,69326
92197,92198,65.0,29,3636,8891
82302,82303,36.0,26,1907,101691
107553,107554,39.0,34,10965,76059
48410,48411,69.0,15,10416,28547
38315,38316,37.0,10,8529,39124
69476,69477,75.0,22,408,57958
89360,89361,48.0,28,964,16379
4546,4547,24.0,11,5936,8031
100525,100526,41.0,32,4265,74015
58660,58661,1.0,19,1826,46038
27072,27073,10.0,6,9940,55404
32992,32993,8.0,8,1856,11260
33811,33812,88.0,8,3839,98537
12762,12763,27.0,3,821,53862
44474,44475,9.0,16,6320,24282
93529,93530,14.0,29,12932,14433
100146,100147,56.0,32,3632,98942
28660,28661,43.0,7,407,88628
91925,91926,97.0,29,1234,49402
70977,70978,16.0,22,9112,45371
82436,82437,91.0,26,2055,46969
27528,27529,25.0,6,12428,393
96937,96938,102.0,31,706,16720
52155,52156,1.0,17,12612,75081
48257,48258,8.0,15,10470,7371
66781,66782,10.0,21,15361,13266
17705,17706,13.0,5,9212,91798
58969,58970,59.0,19,3085,21871
15383,15384,8.0,3,14780,3566
