,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
2737,2738,10.0,9,12909,10095
77549,77550,51.0,24,9868,98412
28903,28904,33.0,7,1886,93051
49543,49544,42.0,17,933,49548
28870,28871,19.0,7,2201,98869
84242,84243,16.0,26,10915,24669
20633,20634,1.0,4,6363,65611
100662,100663,93.0,32,4412,55864
2355,2356,26.0,9,8973,10356
106798,106799,35.0,34,6002,16363
35158,35159,4.0,8,8957,10764
40912,40913,17.0,14,3355,81829
31309,31310,127.0,7,10276,1527
90817,90818,72.0,28,10433,69744
103722,103723,49.0,33,4266,1005
64368,64369,95.0,21,428,93181
110446,110447,157.0,2,11527,36316
59135,59136,13.0,19,3876,79467
67135,67136,24.0,1,363,13306
102377,102378,91.0,32,13569,27279
67380,67381,2.0,1,3067,40261
49278,49279,61.0,17,481,23091
53292,53293,89.0,18,957,100478
35693,35694,3.0,8,12512,17505
19879,19880,37.0,4,5378,82180
13389,13390,47.0,3,3065,25720
71494,71495,32.0,22,12924,17320
47717,47718,78.0,15,6104,8142
49397,49398,1.0,17,995,50868
4638,4639,46.0,11,6035,63687
20696,20697,3.0,4,6403,56812
84191,84192,12.0,26,11346,63454
59474,59475,24.0,19,5164,72972
72351,72352,10.0,23,1579,32245
23683,23684,30.0,0,10295,52464
78291,78292,1.0,24,14536,29519
97248,97249,7.0,31,4605,57278
41286,41287,7.0,14,4481,37238
76849,76850,28.0,24,5342,30450
46278,46279,11.0,15,436,71794
15214,15215,30.0,3,12137,41926
49180,49181,38.0,17,378,44371
84564,84565,126.0,26,11267,75168
4391,4392,11.0,11,5371,40351
11648,11649,47.0,13,8997,50792
82050,82051,72.0,26,1618,55800
28519,28520,11.0,7,691,69160
78533,78534,18.0,25,355,21131
95954,95955,144.0,30,10755,63600
27694,27695,3.0,6,12501,40117
93443,93444,9.0,29,13229,10295
69853,69854,73.0,22,3088,59839
35701,35702,3.0,8,12601,84485
20626,20627,1.0,4,8890,78681
53049,53050,78.0,18,492,93892
73658,73659,7.0,23,7426,34058
90887,90888,13.0,28,11402,15070
39550,39551,1.0,10,12867,8384
104592,104593,59.0,33,7852,31337
9355,9356,57.0,12,13017,74806
87118,87119,19.0,27,6763,17760
191,192,27.0,9,1432,92986
71846,71847,5.0,22,14691,27209
22661,22662,13.0,0,1421,35483
51937,51938,37.0,17,12178,97143
67191,67192,36.0,1,423,58974
32069,32070,54.0,7,15257,52591
86430,86431,12.0,27,4629,71939
83306,83307,8.0,26,7881,36199
20256,20257,5.0,4,7803,62905
211,212,32.0,9,1454,101896
50077,50078,11.0,17,3244,34589
98652,98653,15.0,31,13459,88360
57994,57995,31.0,35,13451,26927
89122,89123,53.0,28,460,76679
64931,64932,65.0,21,3125,90779
34382,34383,1.0,8,6758,98682
68064,68065,2.0,1,6991,24141
55308,55309,227.0,18,14008,50218
50863,50864,4.0,17,7002,80203
88657,88658,17.0,28,93,11017
60621,60622,45.0,19,10360,51836
36487,36488,83.0,8,13712,37509
33476,33477,30.0,8,3632,10132
53540,53541,78.0,18,3157,50290
28,29,1.0,9,502,83145
33071,33072,7.0,8,1893,10581
26241,26242,27.0,6,6298,74122
12343,12344,1.0,13,14999,10871
59364,59365,13.0,19,4469,78244
61940,61941,1.0,20,4225,100313
5654,5655,4.0,11,14430,5975
16202,16203,4.0,5,1826,69232
73567,73568,8.0,23,5942,17673
14422,14423,9.0,3,8552,98956
94653,94654,69.0,30,3729,80210
19704,19705,33.0,4,5356,72311
75546,75547,115.0,23,13678,51427
4683,4684,4.0,11,6813,55797
58297,58298,7.0,35,16042,64422
70345,70346,75.0,22,4395,92132
19437,19438,56.0,4,3737,23748
12954,12955,13.0,3,1405,87541
95966,95967,146.0,30,10768,102292
105667,105668,51.0,34,340,50728
108972,108973,33.0,2,4295,49025
29351,29352,8.0,7,3133,101344
60107,60108,79.0,19,6889,102136
10687,10688,2.0,13,5334,84454
35394,35395,4.0,8,12131,61119
100853,100854,3.0,32,7090,51996
40736,40737,4.0,14,1948,52306
71358,71359,38.0,22,10297,26918
69009,69010,31.0,1,12979,71325
104029,104030,48.0,33,5358,102970
19288,19289,13.0,4,3931,79150
6339,6340,22.0,12,376,35635
38685,38686,55.0,10,8996,60487
36368,36369,44.0,8,13585,96298
54208,54209,1.0,18,10381,91604
84674,84675,167.0,26,11381,11581
86076,86077,1.0,27,2993,8079
24597,24598,36.0,6,338,58793
58576,58577,61.0,19,872,44827
53797,53798,75.0,18,6024,6424
93284,93285,33.0,29,9032,75740
109771,109772,35.0,2,10365,1825
24511,24512,16.0,6,513,35744
17760,17761,37.0,5,9406,103328
10098,10099,17.0,13,1924,31689
44794,44795,3.0,16,7304,52890
6098,6099,3.0,11,15250,7608
63353,63354,8.0,20,9290,89615
54741,54742,42.0,18,12939,98567
55727,55728,402.0,18,14457,91015
48066,48067,90.0,15,6952,9279
7536,7537,12.0,12,6338,19172
71148,71149,65.0,22,9050,6377
1708,1709,41.0,9,5995,29112
46576,46577,60.0,15,1011,13643
5851,5852,58.0,11,14588,26326
53980,53981,48.0,18,8983,102571
11786,11787,8.0,13,11058,42955
16021,16022,45.0,5,866,101889
44032,44033,52.0,16,3198,40319
51631,51632,14.0,17,10307,70300
19241,19242,13.0,4,3555,74228
23076,23077,77.0,0,3796,8154
15035,15036,101.0,3,10522,100181
68631,68632,21.0,1,9397,31639
106287,106288,44.0,34,5152,86523
14228,14229,1.0,3,8047,18196
73427,73428,79.0,23,4448,11563
102466,102467,113.0,32,13664,61167
89038,89039,32.0,28,367,101784
82067,82068,78.0,26,1637,79854
97341,97342,30.0,31,4313,810
50452,50453,18.0,17,5015,67164
63307,63308,28.0,20,8445,79381
11237,11238,6.0,13,7448,50982
88801,88802,13.0,28,233,6325
18972,18973,38.0,4,1469,31476
36089,36090,76.0,8,12999,98162
11392,11393,46.0,13,7371,34997
4747,4748,26.0,11,7260,5311
32444,32445,9.0,8,325,28712
5165,5166,41.0,11,9036,33554
100909,100910,12.0,32,7242,88812
99472,99473,71.0,32,890,96870
53589,53590,102.0,18,3207,19366
66509,66510,14.0,21,12091,45134
66052,66053,43.0,21,8233,32506
57484,57485,41.0,35,8981,10371
43380,43381,15.0,14,15104,74904
105104,105105,2.0,33,10547,83871
96531,96532,6.0,31,783,11566
11006,11007,4.0,13,6769,90360
93828,93829,12.0,30,469,412
43955,43956,39.0,16,3114,31099
65604,65605,14.0,21,7448,93924
95250,95251,6.0,30,8516,98995
42209,42210,76.0,14,7020,5792
2648,2649,3.0,9,12919,65266
85454,85455,60.0,27,375,54125
73660,73661,7.0,23,7448,75950
34882,34883,9.0,8,7812,75813
9165,9166,4.0,12,13019,3000
53792,53793,73.0,18,6018,85743
30156,30157,7.0,7,7790,58748
15832,15833,27.0,5,808,78258
16160,16161,106.0,5,1013,80603
18706,18707,41.0,4,1415,94236
78510,78511,14.0,25,330,83050
2761,2762,14.0,9,12933,27797
27328,27329,42.0,6,12161,44009
16946,16947,1.0,5,7090,73124
56671,56672,36.0,35,4284,41167
311,312,62.0,9,967,17359
54203,54204,1.0,18,10902,33869
94499,94500,14.0,30,3920,41413
6756,6757,47.0,12,1535,73367
10176,10177,4.0,13,3233,16819
99336,99337,35.0,32,335,42989
104133,104134,79.0,33,5273,100845
111202,111203,38.0,2,13619,92215
85468,85469,67.0,27,388,42082
11023,11024,11.0,13,6957,90362
59888,59889,2.0,19,7090,51346
43974,43975,43.0,16,3135,53669
82551,82552,23.0,26,3625,44013
109855,109856,10.0,2,11679,12832
93731,93732,62.0,29,13148,41033
88329,88330,15.0,27,14875,20946
16083,16084,75.0,5,933,101635
104813,104814,135.0,33,8077,10839
91695,91696,42.0,29,986,33995
106323,106324,62.0,34,4657,5459
9338,9339,50.0,12,12999,34577
29474,29475,13.0,7,4223,94180
92933,92934,58.0,29,6794,11477
53464,53465,44.0,18,3075,53838
14257,14258,5.0,3,8070,52824
54232,54233,4.0,18,10625,21298
87288,87289,32.0,27,7312,77364
16527,16528,3.0,5,5136,96324
45963,45964,2.0,16,14624,13907
27676,27677,72.0,6,12271,49615
9540,9541,5.0,13,391,60991
45331,45332,20.0,16,9862,55852
28779,28780,11.0,7,1701,46323
103012,103013,19.0,33,1414,65173
31735,31736,17.0,7,14915,22938
22640,22641,9.0,0,1272,56889
91636,91637,31.0,29,921,3190
101072,101073,1.0,32,7736,34227
50542,50543,39.0,17,4681,102677
7938,7939,27.0,12,7279,49807
87263,87264,26.0,27,7818,85089
11777,11778,7.0,13,10958,88364
90633,90634,2.0,28,10902,3824
11963,11964,5.0,13,12567,8157
52047,52048,64.0,17,12299,99533
80396,80397,4.0,25,9012,67557
30179,30180,9.0,7,7815,37408
65094,65095,38.0,21,3673,101509
57208,57209,44.0,35,7869,56438
8227,8228,68.0,12,7055,33256
55093,55094,151.0,18,13777,70637
25662,25663,88.0,6,3216,21217
39482,39483,31.0,10,12786,53046
4129,4130,25.0,11,4641,16746
18905,18906,21.0,4,1819,22549
58950,58951,47.0,19,3065,34499
51207,51208,6.0,17,8494,94304
97463,97464,65.0,31,4440,50694
48060,48061,86.0,15,6947,62080
5856,5857,59.0,11,14593,73820
75690,75691,164.0,23,13827,25507
81491,81492,31.0,26,376,29255
26590,26591,143.0,6,6253,61101
55475,55476,317.0,18,14181,65834
63928,63929,25.0,20,13480,43336
3668,3669,1.0,11,2103,23305
92536,92537,3.0,29,4109,66767
15361,15362,3.0,3,14547,9692
108664,108665,42.0,2,3096,55676
11043,11044,24.0,13,7168,74196
54923,54924,50.0,18,13600,17402
32789,32790,20.0,8,922,46915
4626,4627,43.0,11,6022,25903
39179,39180,4.0,10,12456,42658
97505,97506,75.0,31,4486,25309
27416,27417,67.0,6,11935,94717
11226,11227,4.0,13,7337,8500
92916,92917,50.0,29,6777,43451
31142,31143,89.0,7,10099,48055
57511,57512,49.0,35,9007,5299
111294,111295,20.0,2,14883,44769
41873,41874,2.0,14,7270,75115
56334,56335,10.0,35,2847,68474
101362,101363,51.0,32,7501,91492
80651,80652,49.0,25,9132,4009
13494,13495,4.0,3,4236,97110
88855,88856,31.0,28,148,34787
31772,31773,21.0,7,14952,733
100713,100714,16.0,32,6030,84564
85707,85708,11.0,27,1819,8964
26479,26480,102.0,6,6134,89462
33312,33313,39.0,8,2281,24226
104863,104864,148.0,33,8130,95543
66186,66187,17.0,21,10162,103020
26792,26793,38.0,6,6828,21619
19215,19216,9.0,4,3278,22729
47223,47224,83.0,15,3309,74170
81231,81232,4.0,25,15674,39465
20372,20373,6.0,4,8206,103319
49474,49475,26.0,17,1453,28844
49125,49126,28.0,17,819,77236
105526,105527,126.0,33,13235,54610
22685,22686,19.0,0,1448,16648
78792,78793,18.0,25,1877,26417
21364,21365,1.0,4,12802,62319
80803,80804,7.0,25,13451,47035
97678,97679,18.0,31,6351,30640
70688,70689,24.0,22,7782,39247
32055,32056,52.0,7,15242,79699
20476,20477,22.0,4,8617,86355
88923,88924,2.0,28,513,26391
88034,88035,21.0,27,12137,23862
7309,7310,23.0,12,4632,100321
79152,79153,5.0,25,3607,31828
50377,50378,64.0,17,3723,53000
16503,16504,9.0,5,4607,6036
25252,25253,2.0,6,2898,27751
13640,13641,41.0,3,4630,66868
101305,101306,36.0,32,7440,61918
18426,18427,32.0,5,15107,101331
87599,87600,57.0,27,8315,44084
13205,13206,53.0,3,1588,27742
76503,76504,52.0,24,3097,53957
41497,41498,17.0,14,4656,62917
110624,110625,207.0,2,11712,11349
31591,31592,12.0,7,14881,24123
97732,97733,26.0,31,5989,42986
20489,20490,24.0,4,8631,15208
15467,15468,23.0,3,14532,56638
33052,33053,24.0,8,1497,37288
110972,110973,45.0,2,13050,66470
101232,101233,31.0,32,7360,24379
70488,70489,25.0,22,5941,60606
78064,78065,41.0,24,12933,46831
95961,95962,144.0,30,10763,17103
22038,22039,19.0,4,14253,70254
19262,19263,4.0,4,3676,57830
59993,59994,41.0,19,6766,97453
78759,78760,15.0,25,1841,47480
669,670,9.0,9,3156,81437
5542,5543,14.0,11,12652,44210
73780,73781,56.0,23,7339,64427
77711,77712,1.0,24,12275,94877
110639,110640,212.0,2,11729,95077
78495,78496,14.0,25,813,39895
32793,32794,20.0,8,926,58511
36815,36816,21.0,10,326,82950
89880,89881,136.0,28,3375,38714
62492,62493,9.0,20,5779,5506
52429,52430,10.0,17,14843,12676
85971,85972,19.0,27,2494,532
22532,22533,7.0,0,329,54761
56954,56955,32.0,35,5993,38631
12347,12348,1.0,13,15032,25795
109253,109254,15.0,2,6787,51593
43560,43561,21.0,16,787,55033
471,472,15.0,9,1504,84343
18466,18467,41.0,5,14931,54244
84841,84842,10.0,26,14791,82390
80008,80009,26.0,25,6864,60105
89496,89497,12.0,28,3322,62142
58222,58223,2.0,35,15892,43450
11163,11164,81.0,13,6830,5330
34323,34324,41.0,8,5995,103610
45918,45919,10.0,16,13591,74757
28698,28699,55.0,7,446,53352
15027,15028,98.0,3,10513,29084
30743,30744,26.0,7,8468,41964
49556,49557,45.0,17,947,95857
20702,20703,3.0,4,6410,83303
2290,2291,16.0,9,9375,38840
37612,37613,3.0,10,4915,87172
86089,86090,3.0,27,3477,10836
4562,4563,26.0,11,5952,18812
2600,2601,3.0,9,10925,46521
60026,60027,54.0,19,6803,93872
10151,10152,1.0,13,3255,25620
11551,11552,22.0,13,9366,74457
92161,92162,44.0,29,3566,12252
81840,81841,20.0,26,1767,4891
104294,104295,59.0,33,5973,65295
11891,11892,11.0,13,12430,80119
56447,56448,3.0,35,3698,28871
49965,49966,104.0,17,2138,57230
30452,30453,9.0,7,8328,41353
66319,66320,73.0,21,9919,54982
15540,15541,36.0,3,14607,15461
66524,66525,23.0,21,12107,74557
95901,95902,123.0,30,10699,72449
110914,110915,37.0,2,12987,26352
84223,84224,15.0,26,11702,63287
74633,74634,88.0,23,9060,103016
7525,7526,8.0,12,6327,24330
50614,50615,56.0,17,4755,27313
6413,6414,33.0,12,454,55217
43939,43940,33.0,16,3096,86254
77818,77819,49.0,24,12171,31444
93800,93801,78.0,29,13220,45639
77239,77240,2.0,24,8172,20681
74486,74487,28.0,23,9377,57134
4353,4354,9.0,11,5329,63356
961,962,17.0,9,4644,78706
41705,41706,11.0,14,6292,62158
108340,108341,78.0,2,1171,34379
109358,109359,38.0,2,6898,11674
106110,106111,91.0,34,3094,54211
87111,87112,17.0,27,7289,23848
29296,29297,48.0,7,2656,60636
43515,43516,10.0,16,469,14385
44466,44467,7.0,16,6311,62301
17882,17883,5.0,5,10314,59176
102043,102044,89.0,32,11995,59302
93559,93560,20.0,29,12964,79820
44149,44150,76.0,16,3323,52160
73965,73966,102.0,23,7541,43133
11115,11116,67.0,13,6779,11030
84455,84456,88.0,26,11146,70301
29561,29562,33.0,7,3695,32426
3783,3784,15.0,11,1894,20102
18712,18713,42.0,4,1421,96800
69239,69240,100.0,1,13213,25838
35558,35559,48.0,8,11906,74723
36406,36407,60.0,8,13627,57966
10676,10677,1.0,13,5323,40811
5401,5402,18.0,11,12106,8054
51724,51725,17.0,17,10781,74388
19296,19297,19.0,4,4020,39357
28743,28744,20.0,7,1117,48186
55935,55936,19.0,35,1832,11345
34402,34403,3.0,8,6980,98762
76925,76926,37.0,24,8248,15596
106760,106761,29.0,34,5961,17627
83936,83937,5.0,26,9863,89719
10224,10225,11.0,13,3615,3150
33220,33221,18.0,8,2479,25745
34186,34187,10.0,8,6108,74613
96493,96494,3.0,31,491,1938
7902,7903,24.0,12,7224,44040
95986,95987,149.0,30,10789,61400
87642,87643,63.0,27,8362,54151
82439,82440,91.0,26,2058,12823
30873,30874,22.0,7,10297,39594
29205,29206,32.0,7,2555,62128
101475,101476,21.0,32,9390,24222
16810,16811,20.0,5,5535,28915
36012,36013,36.0,8,12916,100967
53697,53698,36.0,18,6339,96498
17247,17248,108.0,5,6977,103102
44435,44436,3.0,16,6164,6747
104074,104075,68.0,33,5212,103362
38092,38093,5.0,10,8261,21099
64715,64716,58.0,21,1919,79581
36437,36438,73.0,8,13659,95029
111040,111041,4.0,2,13554,100094
78916,78917,38.0,25,1586,22291
68837,68838,2.0,1,13129,46108
80351,80352,22.0,25,8191,42440
53505,53506,50.0,18,3120,72648
94224,94225,22.0,30,1443,101203
42022,42023,48.0,14,6817,31036
34670,34671,89.0,8,6956,2410
5193,5194,1.0,11,10314,4442
21429,21430,9.0,4,12827,83712
24496,24497,10.0,6,347,79971
27771,27772,8.0,6,13085,35386
78075,78076,43.0,24,12945,89050
21636,21637,15.0,4,9717,65592
20508,20509,3.0,4,8805,72080
75020,75021,101.0,23,10027,94678
56727,56728,55.0,35,4343,71371
39893,39894,38.0,10,13671,25576
85913,85914,5.0,27,2245,88514
95883,95884,122.0,30,10680,73098
57018,57019,14.0,35,7247,83807
91249,91250,40.0,28,14120,2521
91492,91493,1.0,29,862,27620
15566,15567,46.0,3,14637,80681
60426,60427,53.0,19,9911,29622
81867,81868,25.0,26,1842,7391
30216,30217,1.0,7,8194,40577
27749,27750,1.0,6,13240,17296
50635,50636,63.0,17,4775,85039
76196,76197,3.0,24,1915,54911
29153,29154,18.0,7,2739,65618
50057,50058,6.0,17,3045,22029
23472,23473,61.0,0,6874,2546
88271,88272,4.0,27,14702,5383
101282,101283,35.0,32,7416,21683
77461,77462,13.0,24,10074,93894
62120,62121,56.0,20,3732,73242
37582,37583,1.0,10,4981,70007
111044,111045,4.0,2,13598,98623
110033,110034,48.0,2,11083,26960
44080,44081,65.0,16,3251,62192
88358,88359,15.0,27,14521,68788
78461,78462,10.0,25,776,25707
97552,97553,8.0,31,4959,22978
100446,100447,3.0,32,4514,3860
61884,61885,1.0,20,3255,76293
97928,97929,3.0,31,7002,12115
53581,53582,101.0,18,3198,45733
37114,37115,28.0,10,1074,45949
17664,17665,24.0,5,8253,36668
16087,16088,75.0,5,937,99581
89585,89586,33.0,28,3054,88959
51809,51810,17.0,17,12091,69923
13970,13971,22.0,3,5312,99991
14410,14411,6.0,3,8505,95614
63587,63588,73.0,20,9137,932
93381,93382,68.0,29,9135,91963
7616,7617,25.0,12,6004,47172
73983,73984,109.0,23,7558,74536
102960,102961,6.0,33,1445,12901
42877,42878,19.0,14,13460,75301
14694,14695,7.0,3,9963,18068
83609,83610,12.0,26,8837,80715
97275,97276,12.0,31,4634,27123
2204,2205,77.0,9,7054,98374
35208,35209,10.0,8,9863,62933
310,311,62.0,9,966,75715
97697,97698,20.0,31,5951,49331
21593,21594,10.0,4,9674,40798
70045,70046,139.0,22,3294,10478
83722,83723,29.0,26,8709,7216
81905,81906,34.0,26,1460,1155
59962,59963,27.0,19,7267,19395
71080,71081,54.0,22,8975,68220
89262,89263,24.0,28,1451,30263
100079,100080,16.0,32,3200,100988
43409,43410,7.0,14,15205,81969
53036,53037,70.0,18,477,95395
26538,26539,123.0,6,6195,83189
93550,93551,19.0,29,12954,49494
76282,76283,18.0,24,2229,5871
71943,71944,39.0,22,15095,21420
17209,17210,90.0,5,6937,91086
18318,18319,7.0,5,14713,40048
41748,41749,15.0,14,6339,43247
91789,91790,66.0,29,1088,72176
19945,19946,3.0,4,5683,70450
31440,31441,13.0,7,11524,101445
78183,78184,72.0,24,13064,46846
35490,35491,24.0,8,12158,82818
54387,54388,41.0,18,10429,32666
71130,71131,60.0,22,9030,77153
34027,34028,147.0,8,4076,6865
97541,97542,8.0,31,4837,10774
90010,90011,1.0,28,7270,80710
67143,67144,29.0,1,372,51356
59791,59792,57.0,19,6033,94862
46765,46766,19.0,15,1867,54939
105338,105339,79.0,33,13036,55186
10739,10740,11.0,13,5195,46429
100654,100655,87.0,32,4404,2447
85855,85856,23.0,27,2207,51733
97663,97664,15.0,31,6335,41319
8259,8260,72.0,12,7088,5281
59064,59065,100.0,19,3188,92530
107520,107521,23.0,34,10929,39175
106996,106997,125.0,34,6216,85570
34177,34178,8.0,8,6008,73719
49138,49139,30.0,17,333,61759
92166,92167,46.0,29,3602,38412
61848,61849,39.0,20,1518,89349
28453,28454,46.0,6,15768,83546
919,920,2.0,9,4600,4621
75768,75769,178.0,24,304,12898
12623,12624,1.0,13,15915,63953
10434,10435,9.0,13,4226,6502
947,948,14.0,9,4629,12782
19659,19660,13.0,4,5309,17713
4469,4470,3.0,11,6164,38332
100138,100139,50.0,32,3623,37201
28955,28956,48.0,7,1943,103658
95340,95341,44.0,30,8462,81250
13391,13392,47.0,3,3068,75317
29595,29596,44.0,7,3730,52494
30821,30822,5.0,7,9896,18819
29413,29414,5.0,7,3676,27547
13676,13677,56.0,3,4280,46499
37081,37082,25.0,10,1037,29596
49866,49867,85.0,17,2038,18011
338,339,2.0,9,1490,28515
46698,46699,4.0,15,1590,87322
94017,94018,77.0,30,443,44179
60346,60347,30.0,19,10313,69874
18929,18930,25.0,4,1845,72555
42616,42617,7.0,14,9985,86381
28090,28091,20.0,6,14545,86734
28292,28293,1.0,6,15870,40563
3577,3578,8.0,11,1545,28584
44981,44982,21.0,16,7835,33957
30025,30026,4.0,7,6980,29755
23924,23925,51.0,0,10926,70498
60956,60957,56.0,19,13009,49291
33326,33327,44.0,8,2296,80395
60981,60982,71.0,19,13037,19014
4465,4466,2.0,11,6119,25683
73467,73468,88.0,23,4493,92115
51387,51388,27.0,17,8835,73588
73863,73864,75.0,23,7431,54996
61891,61892,1.0,20,3034,65906
43950,43951,37.0,16,3108,27252
41234,41235,46.0,14,3701,70634
71711,71712,109.0,22,13159,95767
42833,42834,11.0,14,13185,52959
41664,41665,1.0,14,6319,22795
84041,84042,45.0,26,9860,1637
9859,9860,18.0,13,1261,10374
79353,79354,50.0,25,3216,31218
110944,110945,41.0,2,13021,16611
14840,14841,29.0,3,10886,70559
60623,60624,47.0,19,10362,77234
73403,73404,72.0,23,4424,34950
100485,100486,24.0,32,4616,91385
50747,50748,88.0,17,4895,59775
83260,83261,46.0,26,6786,38078
83729,83730,29.0,26,8717,82940
25868,25869,35.0,6,3722,14285
24845,24846,1.0,6,1567,97383
43485,43486,11.0,14,15691,67315
75883,75884,11.0,24,793,32338
103916,103917,33.0,33,4659,80085
108060,108061,25.0,2,866,39224
106591,106592,16.0,34,5689,2117
69038,69039,38.0,1,13008,24645
41763,41764,18.0,14,5935,87619
70526,70527,10.0,22,6902,27844
67979,67980,50.0,1,5982,4256
55408,55409,273.0,18,14113,101776
26868,26869,25.0,6,7780,12423
82830,82831,1.0,26,4870,76484
106728,106729,18.0,34,6347,24681
102546,102547,27.0,32,14860,16034
74369,74370,74.0,23,7912,14743
56006,56007,41.0,35,1484,66743
36990,36991,19.0,10,938,197
84642,84643,155.0,26,11347,80212
75268,75269,61.0,23,12911,70145
12148,12149,17.0,13,13141,41004
43718,43719,48.0,16,460,51403
33996,33997,145.0,8,4041,360
97838,97839,50.0,31,6098,63532
70299,70300,65.0,22,4344,4332
37723,37724,17.0,10,4696,9162
17879,17880,3.0,5,10281,95694
36687,36688,1.0,10,323,66535
71533,71534,56.0,22,12965,90363
5923,5924,9.0,11,15041,37093
15652,15653,82.0,3,14729,93424
1378,1379,147.0,9,4952,51119
18319,18320,7.0,5,14724,9110
69399,69400,45.0,22,326,95056
35185,35186,7.0,8,9245,26511
52172,52173,7.0,17,12578,20404
93430,93431,7.0,29,13096,53822
96316,96317,73.0,30,13072,20223
56488,56489,22.0,35,4131,150
93742,93743,69.0,29,13160,35986
10282,10283,18.0,13,3070,23395
72365,72366,11.0,23,1734,76221
90330,90331,25.0,28,9371,93283
43958,43959,39.0,16,3117,13869
25796,25797,22.0,6,3644,46237
107893,107894,47.0,34,14975,87126
16834,16835,26.0,5,5561,52761
33187,33188,10.0,8,2345,87588
52222,52223,26.0,17,12655,55964
92390,92391,137.0,29,3238,2232
103417,103418,90.0,33,2348,50965
86110,86111,7.0,27,3211,75368
8565,8566,49.0,12,10320,95667
86210,86211,15.0,27,4233,4211
17547,17548,2.0,5,8379,49904
12050,12051,3.0,13,12791,83713
48845,48846,24.0,15,14878,40595
23939,23940,57.0,0,10941,51874
32309,32310,117.0,7,15520,18290
57982,57983,26.0,35,13439,92710
8212,8213,67.0,12,7039,2795
28957,28958,49.0,7,1945,93682
42407,42408,110.0,14,7238,28530
32971,32972,7.0,8,1833,1360
108781,108782,9.0,2,3865,31797
41934,41935,22.0,14,7258,21103
38850,38851,81.0,10,9175,34909
35993,35994,34.0,8,13473,96443
58943,58944,44.0,19,3058,94079
105447,105448,112.0,33,13151,101628
75295,75296,70.0,23,12936,18936
49907,49908,92.0,17,2079,1154
13897,13898,14.0,3,4859,92165
